country_id	country_name	country_name_url_encoded	city_id	city_name	city_name_url_encoded	city_url_full	city_url	country_url_full	country_url	city_name_to_lower	country_name_to_lower	country_code	name	asciiname	admin1_code	admin2_code	population	lat	lng
196	Spain	Spain	4879	Chiclana de la Frontera	Chiclana%20de%20la%20Frontera	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Chiclana%20de%20la%20Frontera	city_result.jsp?country=Spain&city=Chiclana%20de%20la%20Frontera	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	chiclana de la frontera	spain	ES	Chiclana de la Frontera	Chiclana de la Frontera	51	CA	77293	36.41976	-6.14367
196	Spain	Spain	4880	Ciudad Real	Ciudad%20Real	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Ciudad%20Real	city_result.jsp?country=Spain&city=Ciudad%20Real	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	ciudad real	spain	ES	Ciudad Real	Ciudad Real	54	CR	74014	38.98626	-3.92907
196	Spain	Spain	4881	Cordoba	Cordoba	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cordoba	city_result.jsp?country=Spain&city=Cordoba	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cordoba	spain	ES	Córdoba	Cordoba	51	CO	328428	37.89155	-4.77275
196	Spain	Spain	4882	Cornella de Llobregat	Cornella%20de%20Llobregat	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cornella%20de%20Llobregat	city_result.jsp?country=Spain&city=Cornella%20de%20Llobregat	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cornella de llobregat	spain	ES	Cornella de Llobregat	Cornella de Llobregat	56	B	86519	41.35	2.08333
196	Spain	Spain	4883	Corralejo	Corralejo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Corralejo	city_result.jsp?country=Spain&city=Corralejo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	corralejo	spain	ES	Corralejo	Corralejo	53	GC	13618	28.73079	-13.86749
196	Spain	Spain	4884	Corunna	Corunna	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Corunna	city_result.jsp?country=Spain&city=Corunna	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	corunna	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4885	Coslada	Coslada	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Coslada	city_result.jsp?country=Spain&city=Coslada	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	coslada	spain	ES	Coslada	Coslada	29	M	90280	40.42378	-3.56129
196	Spain	Spain	4886	Cuenca	Cuenca	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Cuenca	city_result.jsp?country=Spain&city=Cuenca	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	cuenca	spain	ES	Cuenca	Cuenca	54	CU	55866	40.06667	-2.13333
196	Spain	Spain	4887	Denia	Denia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Denia	city_result.jsp?country=Spain&city=Denia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	denia	spain	ES	Denia	Denia	60	A	44464	38.84078	0.10574
196	Spain	Spain	4888	Dos Hermanas	Dos%20Hermanas	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Dos%20Hermanas	city_result.jsp?country=Spain&city=Dos%20Hermanas	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	dos hermanas	spain	ES	Dos Hermanas	Dos Hermanas	51	SE	122943	37.28287	-5.92088
196	Spain	Spain	4889	El Campello	El%20Campello	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=El%20Campello	city_result.jsp?country=Spain&city=El%20Campello	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	el campello	spain	ES	El Campello	El Campello	60	A	26511	38.42885	-0.39774
196	Spain	Spain	4890	El Ejido	El%20Ejido	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=El%20Ejido	city_result.jsp?country=Spain&city=El%20Ejido	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	el ejido	spain	ES	El Ejido	El Ejido	51	AL	84227	36.77629	-2.81456
196	Spain	Spain	4891	Elche	Elche	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Elche	city_result.jsp?country=Spain&city=Elche	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	elche	spain	ES	Elche	Elche	60	A	230112	38.26218	-0.70107
196	Spain	Spain	4892	Estepona	Estepona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Estepona	city_result.jsp?country=Spain&city=Estepona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	estepona	spain	ES	Estepona	Estepona	51	MA	65592	36.42764	-5.14589
196	Spain	Spain	4893	Ferrol	Ferrol	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Ferrol	city_result.jsp?country=Spain&city=Ferrol	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	ferrol	spain	ES	Ferrol	Ferrol	58	C	74273	43.48451	-8.23293
196	Spain	Spain	4894	Figueres	Figueres	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Figueres	city_result.jsp?country=Spain&city=Figueres	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	figueres	spain	ES	Figueres	Figueres	56	GI	43330	42.26645	2.96163
196	Spain	Spain	4895	Fuengirola	Fuengirola	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Fuengirola	city_result.jsp?country=Spain&city=Fuengirola	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	fuengirola	spain	ES	Fuengirola	Fuengirola	51	MA	71482	36.53998	-4.62473
196	Spain	Spain	4896	Fuenlabrada	Fuenlabrada	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Fuenlabrada	city_result.jsp?country=Spain&city=Fuenlabrada	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	fuenlabrada	spain	ES	Fuenlabrada	Fuenlabrada	29	M	197836	40.28419	-3.79415
196	Spain	Spain	4897	Gandia	Gandia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Gandia	city_result.jsp?country=Spain&city=Gandia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	gandia	spain	ES	Gandia	Gandia	60	V	80020	38.96667	-0.18333
196	Spain	Spain	4898	Getafe	Getafe	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Getafe	city_result.jsp?country=Spain&city=Getafe	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	getafe	spain	ES	Getafe	Getafe	29	M	167164	40.30571	-3.73295
196	Spain	Spain	4899	Gijon	Gijon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Gijon	city_result.jsp?country=Spain&city=Gijon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	gijon	spain	ES	Gijón	Gijon	34	O	277554	43.53573	-5.66152
196	Spain	Spain	4900	Girona	Girona	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Girona	city_result.jsp?country=Spain&city=Girona	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	girona	spain	ES	Girona	Girona	56	GI	96188	41.98311	2.82493
196	Spain	Spain	4901	Granada	Granada	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Granada	city_result.jsp?country=Spain&city=Granada	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	granada	spain	ES	Granada	Granada	51	GR	234325	37.18817	-3.60667
196	Spain	Spain	4902	Guadalajara	Guadalajara	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Guadalajara	city_result.jsp?country=Spain&city=Guadalajara	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	guadalajara	spain	ES	Guadalajara	Guadalajara	54	GU	83039	40.62862	-3.16185
196	Spain	Spain	4903	Huelva	Huelva	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Huelva	city_result.jsp?country=Spain&city=Huelva	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	huelva	spain	ES	Huelva	Huelva	51	H	148806	37.26638	-6.94004
196	Spain	Spain	4904	Huesca	Huesca	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Huesca	city_result.jsp?country=Spain&city=Huesca	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	huesca	spain	ES	Huesca	Huesca	52	HU	52059	42.13615	-0.4087
196	Spain	Spain	4905	Ibiza	Ibiza	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Ibiza	city_result.jsp?country=Spain&city=Ibiza	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	ibiza	spain	ES	Ibiza	Ibiza	07	PM	48684	38.90883	1.43296
196	Spain	Spain	4906	Irun	Irun	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Irun	city_result.jsp?country=Spain&city=Irun	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	irun	spain	ES	Irun	Irun	59	SS	60951	43.33904	-1.78938
196	Spain	Spain	4907	Jaen	Jaen	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Jaen	city_result.jsp?country=Spain&city=Jaen	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	jaen	spain	ES	Jaén	Jaen	51	J	116557	37.76922	-3.79028
196	Spain	Spain	4908	Javea (Xabia)	Javea%20%28Xabia%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Javea%20%28Xabia%29	city_result.jsp?country=Spain&city=Javea%20%28Xabia%29	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	javea (xabia)	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4909	Jerez de la Frontera	Jerez%20de%20la%20Frontera	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Jerez%20de%20la%20Frontera	city_result.jsp?country=Spain&city=Jerez%20de%20la%20Frontera	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	jerez de la frontera	spain	ES	Jerez de la Frontera	Jerez de la Frontera	51	CA	207532	36.68645	-6.13606
196	Spain	Spain	4910	L'Hospitalet de Llobregat	L%27Hospitalet%20de%20Llobregat	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=L%27Hospitalet%20de%20Llobregat	city_result.jsp?country=Spain&city=L%27Hospitalet%20de%20Llobregat	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	l'hospitalet de llobregat	spain	ES	L'Hospitalet de Llobregat	L'Hospitalet de Llobregat	56	B	257038	41.35967	2.10028
196	Spain	Spain	4911	La Linea de la Concepcion	La%20Linea%20de%20la%20Concepcion	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=La%20Linea%20de%20la%20Concepcion	city_result.jsp?country=Spain&city=La%20Linea%20de%20la%20Concepcion	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	la linea de la concepcion	spain	ES	La Línea de la Concepción	La Linea de la Concepcion	51	CA	64595	36.16809	-5.34777
196	Spain	Spain	4912	La Moraleja	La%20Moraleja	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=La%20Moraleja	city_result.jsp?country=Spain&city=La%20Moraleja	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	la moraleja	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4913	La Pola Siero	La%20Pola%20Siero	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=La%20Pola%20Siero	city_result.jsp?country=Spain&city=La%20Pola%20Siero	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	la pola siero	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4914	Las Palmas de Gran Canaria	Las%20Palmas%20de%20Gran%20Canaria	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Las%20Palmas%20de%20Gran%20Canaria	city_result.jsp?country=Spain&city=Las%20Palmas%20de%20Gran%20Canaria	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	las palmas de gran canaria	spain	ES	Las Palmas de Gran Canaria	Las Palmas de Gran Canaria	53	GC	381847	28.09973	-15.41343
196	Spain	Spain	4915	Leon	Leon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Leon	city_result.jsp?country=Spain&city=Leon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	leon	spain	ES	León	Leon	55	LE	134305	42.60003	-5.57032
196	Spain	Spain	4916	Lerida (Lleida)	Lerida%20%28Lleida%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Lerida%20%28Lleida%29	city_result.jsp?country=Spain&city=Lerida%20%28Lleida%29	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	lerida (lleida)	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4917	Lloret de Mar	Lloret%20de%20Mar	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Lloret%20de%20Mar	city_result.jsp?country=Spain&city=Lloret%20de%20Mar	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	lloret de mar	spain	ES	Lloret de Mar	Lloret de Mar	56	GI	39363	41.69993	2.84565
196	Spain	Spain	4918	Logrono (Logrono)	Logro%C3%B1o%20%28Logrono%29	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Logro%C3%B1o%20%28Logrono%29	city_result.jsp?country=Spain&city=Logro%C3%B1o%20%28Logrono%29	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	logrono (logrono)	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4919	Lugo	Lugo	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Lugo	city_result.jsp?country=Spain&city=Lugo	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	lugo	spain	ES	Lugo	Lugo	58	LU	96678	43.00992	-7.55602
196	Spain	Spain	4920	Madrid	Madrid	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Madrid	city_result.jsp?country=Spain&city=Madrid	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	madrid	spain	ES	Madrid	Madrid	29	M	3255944	40.4165	-3.70256
196	Spain	Spain	4921	Mahon	Mahon	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Mahon	city_result.jsp?country=Spain&city=Mahon	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	mahon	spain	ES	NA	NA	NA	NA	NA	NA	NA
196	Spain	Spain	4922	Malaga	Malaga	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Malaga	city_result.jsp?country=Spain&city=Malaga	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	malaga	spain	ES	Málaga	Malaga	51	MA	568305	36.72016	-4.42034
196	Spain	Spain	4923	Manresa	Manresa	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Manresa	city_result.jsp?country=Spain&city=Manresa	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	manresa	spain	ES	Manresa	Manresa	56	B	76558	41.72815	1.82399
196	Spain	Spain	4924	Marbella	Marbella	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Marbella	city_result.jsp?country=Spain&city=Marbella	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	marbella	spain	ES	Marbella	Marbella	51	MA	134623	36.51543	-4.88583
196	Spain	Spain	4925	Maspalomas	Maspalomas	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Maspalomas	city_result.jsp?country=Spain&city=Maspalomas	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	maspalomas	spain	ES	Maspalomas	Maspalomas	53	GC	33000	27.76056	-15.58602
196	Spain	Spain	4926	Mataro	Mataro	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Mataro	city_result.jsp?country=Spain&city=Mataro	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	mataro	spain	ES	Mataró	Mataro	56	B	121722	41.54211	2.4445
196	Spain	Spain	4927	Mazarron	Mazarron	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Mazarron	city_result.jsp?country=Spain&city=Mazarron	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	mazarron	spain	ES	Mazarrón	Mazarron	31	MU	35221	37.5992	-1.31493
196	Spain	Spain	4928	Mostoles	Mostoles	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Mostoles	city_result.jsp?country=Spain&city=Mostoles	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	mostoles	spain	ES	Móstoles	Mostoles	29	M	206478	40.32234	-3.86496
196	Spain	Spain	4929	Murcia	Murcia	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Murcia	city_result.jsp?country=Spain&city=Murcia	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	murcia	spain	ES	Murcia	Murcia	31	MU	436870	37.98704	-1.13004
196	Spain	Spain	4930	Ontinyent	Ontinyent	https://www.numbeo.com/cost-of-living/city_result.jsp?country=Spain&city=Ontinyent	city_result.jsp?country=Spain&city=Ontinyent	https://www.numbeo.com/cost-of-living/country_result.jsp?country=Spain	country_result.jsp?country=Spain	ontinyent	spain	ES	Ontinyent	Ontinyent	60	V	37735	38.82191	-0.60603
